Timestamp	Lambda3	Lambda4	Lambda5	Lambda6	Lambda7	Lambda9	Lambda10	Lambda11	Lambda12
17/1/2023 16:25:19.78555	"152,284,188"	"152,653,517"	"152,999,058"	"153,470,539"	"153,818,402"	"154,623,186"	"154,995,714"	"155,397,119"	"155,780,913"
17/1/2023 16:25:20.28555	"152,292,951"	"152,663,972"	"153,008,645"	"153,470,539"	"153,824,223"	"154,625,524"	"155,000,125"	"155,403,687"	"155,787,873"
17/1/2023 16:25:20.78555	"152,278,759"	"152,655,403"	"153,006,213"	"153,386,881"	"153,829,008"	"154,630,651"	"155,000,947"	"155,398,862"	"155,781,409"
17/1/2023 16:25:21.28555	"152,300,235"	"152,672,811"	"153,020,856"	"153,399,502"	"153,838,749"	"154,636,836"	"155,008,834"	"155,405,936"	"155,782,364"
17/1/2023 16:25:21.78555	"152,300,053"	"152,674,351"	"153,023,322"	"153,403,001"	"153,843,013"	"154,642,250"	"155,015,405"	"155,417,113"	"155,797,514"
17/1/2023 16:25:22.28555	"152,298,896"	"152,673,589"	"153,022,451"	"153,401,792"	"153,842,511"	"154,641,710"	"155,014,872"	"155,416,261"	"155,796,789"
17/1/2023 16:25:22.78555	"152,298,810"	"152,673,522"	"153,022,316"	"153,401,777"	"153,842,242"	"154,641,681"	"155,014,726"	"155,416,368"	"155,796,714"
17/1/2023 16:25:23.28555	"152,298,768"	"152,673,443"	"153,022,468"	"153,401,775"	"153,842,508"	"154,641,707"	"155,014,813"	"155,416,330"	"155,796,660"
17/1/2023 16:25:23.78555	"152,298,605"	"152,673,466"	"153,022,353"	"153,401,756"	"153,842,435"	"154,641,732"	"155,014,815"	"155,416,125"	"155,796,575"
17/1/2023 16:25:24.28555	"152,298,715"	"152,673,502"	"153,022,469"	"153,401,863"	"153,842,526"	"154,641,804"	"155,014,863"	"155,416,270"	"155,796,480"
17/1/2023 16:25:24.78555	"152,298,641"	"152,673,560"	"153,022,514"	"153,401,909"	"153,842,404"	"154,641,756"	"155,014,902"	"155,416,027"	"155,796,514"
17/1/2023 16:25:25.28555	"152,298,692"	"152,673,473"	"153,022,453"	"153,401,927"	"153,842,619"	"154,641,850"	"155,014,836"	"155,416,025"	"155,796,535"
17/1/2023 16:25:25.78555	"152,298,662"	"152,673,599"	"153,022,324"	"153,401,714"	"153,842,565"	"154,641,767"	"155,014,829"	"155,416,239"	"155,796,358"
17/1/2023 16:25:26.28555	"152,298,521"	"152,673,493"	"153,022,487"	"153,401,905"	"153,842,584"	"154,641,840"	"155,014,867"	"155,416,094"	"155,796,408"
17/1/2023 16:25:26.78555	"152,298,504"	"152,673,426"	"153,022,538"	"153,401,854"	"153,842,588"	"154,641,838"	"155,014,909"	"155,416,295"	"155,796,514"
17/1/2023 16:25:27.28555	"152,298,590"	"152,673,415"	"153,022,579"	"153,401,879"	"153,842,652"	"154,641,926"	"155,014,969"	"155,415,998"	"155,796,612"
17/1/2023 16:25:27.78555	"152,298,689"	"152,673,462"	"153,022,584"	"153,402,010"	"153,842,656"	"154,641,871"	"155,014,973"	"155,415,916"	"155,796,538"
17/1/2023 16:25:28.28555	"152,298,649"	"152,673,420"	"153,022,600"	"153,401,890"	"153,842,776"	"154,641,995"	"155,014,919"	"155,416,058"	"155,796,530"
17/1/2023 16:25:28.78555	"152,298,606"	"152,673,614"	"153,022,649"	"153,401,989"	"153,842,731"	"154,642,090"	"155,015,023"	"155,416,150"	"155,796,522"
17/1/2023 16:25:29.28555	"152,298,644"	"152,673,603"	"153,022,571"	"153,402,071"	"153,842,868"	"154,641,912"	"155,015,021"	"155,416,293"	"155,796,421"
17/1/2023 16:25:29.78555	"152,298,700"	"152,673,595"	"153,022,607"	"153,402,108"	"153,842,739"	"154,642,073"	"155,015,046"	"155,416,347"	"155,796,461"
17/1/2023 16:25:30.28555	"152,298,834"	"152,673,697"	"153,022,636"	"153,402,092"	"153,842,741"	"154,642,007"	"155,015,040"	"155,416,325"	"155,796,508"
17/1/2023 16:25:30.78555	"152,298,698"	"152,673,849"	"153,022,726"	"153,402,127"	"153,842,777"	"154,641,995"	"155,015,127"	"155,416,092"	"155,796,525"
17/1/2023 16:25:31.28555	"152,298,666"	"152,673,788"	"153,022,773"	"153,402,171"	"153,842,846"	"154,642,140"	"155,015,089"	"155,416,221"	"155,796,518"
17/1/2023 16:25:31.78555	"152,298,857"	"152,673,766"	"153,022,733"	"153,402,165"	"153,842,991"	"154,642,175"	"155,015,247"	"155,416,222"	"155,796,526"
17/1/2023 16:25:32.28555	"152,298,878"	"152,673,793"	"153,022,816"	"153,402,362"	"153,843,075"	"154,642,259"	"155,015,174"	"155,416,390"	"155,796,463"
17/1/2023 16:25:32.78555	"152,298,934"	"152,673,756"	"153,022,734"	"153,402,337"	"153,843,088"	"154,642,214"	"155,015,198"	"155,416,134"	"155,796,524"
17/1/2023 16:25:33.28555	"152,298,687"	"152,673,818"	"153,022,873"	"153,402,291"	"153,842,998"	"154,642,163"	"155,015,116"	"155,416,014"	"155,796,473"
17/1/2023 16:25:33.78555	"152,298,846"	"152,673,795"	"153,022,829"	"153,402,306"	"153,843,008"	"154,642,298"	"155,015,239"	"155,416,149"	"155,796,588"
17/1/2023 16:25:34.28555	"152,298,827"	"152,673,780"	"153,022,920"	"153,402,238"	"153,843,089"	"154,642,215"	"155,015,222"	"155,416,174"	"155,796,452"
17/1/2023 16:25:34.78555	"152,298,811"	"152,673,836"	"153,022,864"	"153,402,281"	"153,843,131"	"154,642,305"	"155,015,270"	"155,416,203"	"155,796,509"
17/1/2023 16:25:35.28555	"152,298,805"	"152,673,686"	"153,022,789"	"153,402,179"	"153,843,085"	"154,642,242"	"155,015,166"	"155,416,577"	"155,796,447"
17/1/2023 16:25:35.78555	"152,298,894"	"152,673,782"	"153,022,830"	"153,402,441"	"153,843,048"	"154,642,601"	"155,015,213"	"155,416,242"	"155,796,529"
17/1/2023 16:25:36.28555	"152,298,951"	"152,673,638"	"153,022,844"	"153,402,428"	"153,843,126"	"154,642,245"	"155,015,253"	"155,416,025"	"155,796,593"
17/1/2023 16:25:36.78555	"152,298,917"	"152,673,783"	"153,022,897"	"153,402,197"	"153,843,176"	"154,642,275"	"155,015,269"	"155,416,061"	"155,796,547"
17/1/2023 16:25:37.28555	"152,298,975"	"152,673,811"	"153,022,888"	"153,402,305"	"153,843,112"	"154,642,304"	"155,015,228"	"155,416,121"	"155,796,450"
17/1/2023 16:25:37.78555	"152,298,837"	"152,673,888"	"153,022,868"	"153,402,311"	"153,843,179"	"154,642,273"	"155,015,262"	"155,416,246"	"155,796,517"
17/1/2023 16:25:38.28555	"152,298,819"	"152,673,990"	"153,022,997"	"153,402,346"	"153,843,140"	"154,642,394"	"155,015,288"	"155,416,005"	"155,796,573"
17/1/2023 16:25:38.78555	"152,298,862"	"152,673,824"	"153,022,896"	"153,402,324"	"153,843,145"	"154,642,315"	"155,015,378"	"155,416,282"	"155,796,495"
17/1/2023 16:25:39.28555	"152,299,105"	"152,674,095"	"153,022,861"	"153,402,361"	"153,843,095"	"154,642,336"	"155,015,263"	"155,416,331"	"155,796,580"
17/1/2023 16:25:39.78555	"152,299,029"	"152,673,914"	"153,022,945"	"153,402,410"	"153,843,152"	"154,642,332"	"155,015,342"	"155,416,243"	"155,796,570"
17/1/2023 16:25:40.28555	"152,298,911"	"152,674,104"	"153,022,960"	"153,402,471"	"153,843,148"	"154,642,395"	"155,015,339"	"155,416,220"	"155,796,481"
17/1/2023 16:25:40.78555	"152,297,810"	"152,672,125"	"153,020,852"	"153,399,904"	"153,840,085"	"154,634,932"	"155,002,730"	"155,394,858"	"155,766,706"
17/1/2023 16:25:41.28555	"152,279,687"	"152,651,261"	"152,993,047"	"153,366,413"	"153,790,938"	"154,593,770"	"155,002,730"	"155,387,642"	"155,776,612"
17/1/2023 16:25:41.78555	"152,257,757"	"152,633,157"	"152,983,591"	"153,366,413"	"153,813,370"	"154,624,922"	"155,000,132"	"155,405,516"	"155,791,821"
17/1/2023 16:25:42.28555	"152,294,604"	"152,659,751"	"153,003,388"	"153,388,344"	"153,823,738"	"154,624,693"	"155,003,867"	"155,405,366"	"155,787,281"
17/1/2023 16:25:42.78555	"152,290,648"	"152,663,724"	"153,012,939"	"153,392,435"	"153,826,305"	"154,626,853"	"155,003,259"	"155,408,742"	"155,794,286"
17/1/2023 16:25:43.28555	"152,298,373"	"152,669,159"	"153,014,758"	"153,392,435"	"153,835,415"	"154,639,323"	"155,014,034"	"155,417,459"	"155,800,134"
17/1/2023 16:25:43.78555	"152,302,110"	"152,672,220"	"153,016,571"	"153,394,811"	"153,834,710"	"154,640,057"	"155,015,770"	"155,416,774"	"155,798,886"
17/1/2023 16:25:44.28555	"152,310,082"	"152,687,252"	"153,041,015"	"153,430,893"	"153,865,220"	"154,649,763"	"155,016,861"	"155,412,537"	"155,789,485"
17/1/2023 16:25:44.78555	"152,336,019"	"152,721,553"	"153,083,338"	"153,476,614"	"153,916,934"	"154,710,316"	"155,075,857"	"155,461,394"	"155,826,943"
17/1/2023 16:25:45.28555	"152,353,820"	"152,738,021"	"153,096,208"	"153,487,346"	"153,925,448"	"154,717,472"	"155,084,694"	"155,474,982"	"155,842,946"
17/1/2023 16:25:45.78555	"152,355,150"	"152,739,836"	"153,099,716"	"153,492,024"	"153,932,877"	"154,726,224"	"155,095,000"	"155,487,292"	"155,859,235"
17/1/2023 16:25:46.28555	"152,337,602"	"152,724,872"	"153,085,708"	"153,478,578"	"153,917,289"	"154,710,659"	"155,076,896"	"155,487,292"	"155,834,606"
17/1/2023 16:25:46.78555	"152,348,193"	"152,731,410"	"153,089,459"	"153,480,620"	"153,918,159"	"154,710,168"	"155,076,016"	"155,465,652"	"155,833,836"
17/1/2023 16:25:47.28555	"152,345,213"	"152,729,294"	"153,088,033"	"153,479,749"	"153,917,864"	"154,710,027"	"155,075,931"	"155,465,652"	"155,833,653"
17/1/2023 16:25:47.78555	"152,345,777"	"152,729,702"	"153,088,024"	"153,479,576"	"153,917,721"	"154,709,709"	"155,075,530"	"155,465,165"	"155,833,343"
17/1/2023 16:25:48.28555	"152,345,576"	"152,729,460"	"153,088,018"	"153,479,617"	"153,917,385"	"154,709,640"	"155,075,394"	"155,464,905"	"155,833,228"
17/1/2023 16:25:48.78555	"152,345,464"	"152,729,449"	"153,087,927"	"153,479,429"	"153,917,368"	"154,709,457"	"155,075,247"	"155,464,743"	"155,833,147"
17/1/2023 16:25:49.28555	"152,345,380"	"152,729,310"	"153,087,809"	"153,479,183"	"153,917,204"	"154,709,240"	"155,075,116"	"155,464,667"	"155,832,950"
17/1/2023 16:25:49.78555	"152,345,424"	"152,729,235"	"153,087,641"	"153,479,136"	"153,917,073"	"154,709,202"	"155,075,019"	"155,464,620"	"155,832,950"
17/1/2023 16:25:50.28555	"152,345,276"	"152,729,108"	"153,087,561"	"153,479,062"	"153,917,075"	"154,709,076"	"155,074,944"	"155,464,620"	"155,832,833"
17/1/2023 16:25:50.78555	"152,345,181"	"152,729,299"	"153,087,333"	"153,479,092"	"153,916,852"	"154,709,004"	"155,074,927"	"155,464,620"	"155,832,912"
17/1/2023 16:25:51.28555	"152,345,225"	"152,729,111"	"153,087,396"	"153,478,976"	"153,916,950"	"154,708,841"	"155,074,872"	"155,464,359"	"155,832,921"
17/1/2023 16:25:51.78555	"152,345,212"	"152,729,181"	"153,087,474"	"153,478,876"	"153,916,965"	"154,708,845"	"155,074,871"	"155,464,419"	"155,832,653"
17/1/2023 16:25:52.28555	"152,345,106"	"152,728,951"	"153,087,390"	"153,478,747"	"153,916,632"	"154,708,788"	"155,074,643"	"155,464,289"	"155,832,671"
17/1/2023 16:25:52.78555	"152,345,142"	"152,728,982"	"153,087,289"	"153,478,734"	"153,916,684"	"154,708,808"	"155,074,705"	"155,464,346"	"155,832,722"
17/1/2023 16:25:53.28555	"152,345,113"	"152,729,008"	"153,087,331"	"153,478,628"	"153,916,856"	"154,708,652"	"155,074,602"	"155,464,206"	"155,832,662"
17/1/2023 16:25:53.78555	"152,345,098"	"152,728,888"	"153,087,226"	"153,478,593"	"153,916,388"	"154,708,544"	"155,074,602"	"155,464,292"	"155,832,667"
17/1/2023 16:25:54.28555	"152,345,116"	"152,728,993"	"153,087,159"	"153,478,660"	"153,917,229"	"154,708,668"	"155,074,583"	"155,464,193"	"155,832,601"
17/1/2023 16:25:54.78555	"152,345,118"	"152,728,880"	"153,087,056"	"153,478,510"	"153,916,527"	"154,708,576"	"155,074,417"	"155,464,220"	"155,832,642"
17/1/2023 16:25:55.28555	"152,345,068"	"152,728,938"	"153,086,992"	"153,478,460"	"153,916,330"	"154,708,496"	"155,074,428"	"155,464,179"	"155,832,639"
17/1/2023 16:25:55.78555	"152,345,102"	"152,728,679"	"153,087,121"	"153,478,464"	"153,916,244"	"154,708,419"	"155,074,458"	"155,464,055"	"155,832,561"
17/1/2023 16:25:56.28555	"152,344,977"	"152,728,794"	"153,086,980"	"153,478,323"	"153,916,237"	"154,708,516"	"155,074,363"	"155,464,067"	"155,832,549"
17/1/2023 16:25:56.78555	"152,344,769"	"152,728,601"	"153,087,107"	"153,478,375"	"153,916,365"	"154,708,444"	"155,074,439"	"155,464,078"	"155,832,423"
17/1/2023 16:25:57.28555	"152,344,944"	"152,728,643"	"153,086,880"	"153,478,357"	"153,916,246"	"154,708,422"	"155,074,392"	"155,464,078"	"155,832,505"
17/1/2023 16:25:57.78555	"152,344,855"	"152,728,625"	"153,086,930"	"153,478,422"	"153,916,080"	"154,708,269"	"155,074,288"	"155,464,040"	"155,832,502"
17/1/2023 16:25:58.28555	"152,344,867"	"152,728,688"	"153,086,994"	"153,478,368"	"153,916,094"	"154,708,352"	"155,074,270"	"155,464,011"	"155,832,500"
17/1/2023 16:25:58.78555	"152,345,074"	"152,728,640"	"153,086,911"	"153,478,204"	"153,916,187"	"154,708,312"	"155,074,251"	"155,463,915"	"155,832,407"
17/1/2023 16:25:59.28555	"152,344,964"	"152,728,606"	"153,086,833"	"153,478,364"	"153,916,015"	"154,708,199"	"155,074,256"	"155,463,885"	"155,832,287"
17/1/2023 16:25:59.78555	"152,344,773"	"152,728,575"	"153,086,763"	"153,478,269"	"153,916,083"	"154,708,228"	"155,074,209"	"155,463,994"	"155,832,449"
17/1/2023 16:26:00.28555	"152,344,919"	"152,728,564"	"153,086,808"	"153,478,242"	"153,916,075"	"154,708,148"	"155,074,215"	"155,463,994"	"155,832,430"
17/1/2023 16:26:00.78555	"152,344,768"	"152,728,547"	"153,086,785"	"153,478,136"	"153,916,091"	"154,708,241"	"155,074,212"	"155,463,875"	"155,832,376"
17/1/2023 16:26:01.28555	"152,344,869"	"152,728,443"	"153,086,684"	"153,478,156"	"153,916,000"	"154,708,176"	"155,074,074"	"155,464,003"	"155,832,391"
17/1/2023 16:26:01.78555	"152,344,705"	"152,728,531"	"153,086,808"	"153,478,170"	"153,915,974"	"154,708,131"	"155,074,134"	"155,463,875"	"155,832,403"
17/1/2023 16:26:02.28555	"152,345,045"	"152,728,508"	"153,086,737"	"153,478,161"	"153,915,981"	"154,708,166"	"155,074,119"	"155,463,831"	"155,832,483"
17/1/2023 16:26:02.78555	"152,344,714"	"152,728,381"	"153,086,697"	"153,478,055"	"153,916,086"	"154,707,994"	"155,074,055"	"155,463,886"	"155,832,232"
17/1/2023 16:26:03.28555	"152,344,824"	"152,728,555"	"153,086,661"	"153,478,207"	"153,915,996"	"154,708,051"	"155,074,156"	"155,463,812"	"155,832,279"
17/1/2023 16:26:03.78555	"152,344,811"	"152,728,417"	"153,086,505"	"153,477,966"	"153,915,727"	"154,707,924"	"155,073,955"	"155,463,645"	"155,832,259"
17/1/2023 16:26:04.28555	"152,293,785"	"152,679,204"	"153,034,633"	"153,413,552"	"153,853,697"	"154,630,842"	"154,985,101"	"155,371,985"	"155,744,743"
17/1/2023 16:26:04.78555	"152,280,003"	"152,654,340"	"153,002,050"	"153,380,397"	"153,821,183"	"154,630,343"	"155,007,845"	"155,412,389"	"155,795,709"
17/1/2023 16:26:05.28555	"152,284,911"	"152,656,986"	"153,003,637"	"153,380,397"	"153,826,156"	"154,625,053"	"154,996,701"	"155,401,082"	"155,787,848"
17/1/2023 16:26:05.78555	"152,288,518"	"152,660,130"	"153,006,477"	"153,380,397"	"153,828,107"	"154,633,677"	"155,008,722"	"155,411,302"	"155,793,539"
17/1/2023 16:26:06.28555	"152,291,975"	"152,664,335"	"153,010,246"	"153,380,397"	"153,830,276"	"154,632,940"	"155,006,410"	"155,409,072"	"155,791,354"
17/1/2023 16:26:06.78555	"152,303,271"	"152,677,212"	"153,024,707"	"153,403,899"	"153,846,885"	"154,647,772"	"155,020,162"	"155,420,049"	"155,800,284"
17/1/2023 16:26:07.28555	"152,301,805"	"152,677,106"	"153,025,677"	"153,403,899"	"153,849,740"	"154,651,630"	"155,024,300"	"155,424,691"	"155,804,648"
17/1/2023 16:26:07.78555	"152,301,254"	"152,676,432"	"153,025,304"	"153,403,899"	"153,848,971"	"154,651,118"	"155,023,718"	"155,424,126"	"155,804,030"
17/1/2023 16:26:08.28555	"152,301,134"	"152,676,161"	"153,025,131"	"153,403,899"	"153,848,550"	"154,650,887"	"155,023,541"	"155,424,009"	"155,803,981"
17/1/2023 16:26:08.78555	"152,300,738"	"152,676,247"	"153,025,027"	"153,403,899"	"153,848,887"	"154,650,712"	"155,023,430"	"155,423,878"	"155,803,912"
17/1/2023 16:26:09.28555	"152,300,701"	"152,676,081"	"153,024,938"	"153,403,899"	"153,848,625"	"154,650,816"	"155,023,473"	"155,423,941"	"155,803,887"
17/1/2023 16:26:09.78555	"152,300,734"	"152,676,020"	"153,024,903"	"153,403,899"	"153,848,632"	"154,650,792"	"155,023,476"	"155,423,805"	"155,803,889"
17/1/2023 16:26:10.28555	"152,300,696"	"152,676,156"	"153,024,804"	"153,403,899"	"153,848,448"	"154,650,761"	"155,023,474"	"155,423,857"	"155,803,873"
17/1/2023 16:26:10.78555	"152,300,773"	"152,676,009"	"153,024,987"	"153,403,899"	"153,848,629"	"154,650,770"	"155,023,417"	"155,423,926"	"155,803,926"
17/1/2023 16:26:11.28555	"152,300,879"	"152,676,085"	"153,024,988"	"153,403,899"	"153,848,717"	"154,650,811"	"155,023,492"	"155,423,785"	"155,803,872"
17/1/2023 16:26:11.78555	"152,300,792"	"152,676,180"	"153,024,973"	"153,403,899"	"153,848,688"	"154,650,848"	"155,023,465"	"155,423,912"	"155,803,940"
17/1/2023 16:26:12.28555	"152,300,943"	"152,676,250"	"153,024,948"	"153,403,899"	"153,848,833"	"154,650,855"	"155,023,508"	"155,423,926"	"155,803,824"
17/1/2023 16:26:12.78555	"152,300,894"	"152,676,099"	"153,025,051"	"153,403,899"	"153,848,748"	"154,650,826"	"155,023,453"	"155,423,874"	"155,803,816"
17/1/2023 16:26:13.28555	"152,300,784"	"152,676,117"	"153,025,067"	"153,403,899"	"153,848,547"	"154,650,808"	"155,023,499"	"155,423,685"	"155,803,910"
17/1/2023 16:26:13.78555	"152,300,807"	"152,676,087"	"153,025,125"	"153,403,899"	"153,848,917"	"154,650,912"	"155,023,538"	"155,423,961"	"155,803,855"
17/1/2023 16:26:14.28555	"152,300,880"	"152,676,102"	"153,024,957"	"153,403,899"	"153,848,853"	"154,650,974"	"155,023,594"	"155,423,919"	"155,803,997"
17/1/2023 16:26:14.78555	"152,300,903"	"152,676,143"	"153,025,093"	"153,403,899"	"153,848,829"	"154,650,916"	"155,023,551"	"155,423,865"	"155,803,909"
17/1/2023 16:26:15.28555	"152,300,794"	"152,675,958"	"153,025,003"	"153,403,899"	"153,848,599"	"154,650,895"	"155,023,621"	"155,423,762"	"155,803,889"
17/1/2023 16:26:15.78555	"152,300,907"	"152,676,133"	"153,025,028"	"153,403,899"	"153,848,802"	"154,650,911"	"155,023,538"	"155,423,899"	"155,804,010"
17/1/2023 16:26:16.28555	"152,300,944"	"152,676,127"	"153,025,187"	"153,403,899"	"153,848,873"	"154,650,861"	"155,023,575"	"155,423,942"	"155,804,007"
17/1/2023 16:26:16.78555	"152,300,845"	"152,676,140"	"153,025,155"	"153,403,899"	"153,848,994"	"154,650,942"	"155,023,550"	"155,423,977"	"155,803,970"
17/1/2023 16:26:17.28555	"152,300,954"	"152,676,211"	"153,025,126"	"153,403,899"	"153,848,936"	"154,650,893"	"155,023,509"	"155,423,988"	"155,803,988"
17/1/2023 16:26:17.78555	"152,300,870"	"152,675,974"	"153,025,310"	"153,403,899"	"153,848,609"	"154,650,948"	"155,023,595"	"155,423,907"	"155,803,973"
17/1/2023 16:26:18.28555	"152,300,833"	"152,676,191"	"153,025,162"	"153,403,899"	"153,848,904"	"154,651,014"	"155,023,535"	"155,424,033"	"155,804,023"
17/1/2023 16:26:18.78555	"152,300,861"	"152,676,143"	"153,024,957"	"153,403,899"	"153,848,747"	"154,650,940"	"155,023,610"	"155,423,908"	"155,804,021"
17/1/2023 16:26:19.28555	"152,300,810"	"152,676,160"	"153,025,093"	"153,403,899"	"153,848,922"	"154,651,005"	"155,023,628"	"155,423,969"	"155,804,055"
17/1/2023 16:26:19.78555	"152,300,845"	"152,676,061"	"153,025,046"	"153,403,899"	"153,849,022"	"154,650,953"	"155,023,595"	"155,424,087"	"155,804,080"
17/1/2023 16:26:20.28555	"152,300,891"	"152,676,120"	"153,025,034"	"153,403,899"	"153,848,718"	"154,650,943"	"155,023,686"	"155,424,123"	"155,804,091"
17/1/2023 16:26:20.78555	"152,300,849"	"152,676,342"	"153,025,069"	"153,403,899"	"153,848,991"	"154,651,063"	"155,023,645"	"155,424,182"	"155,804,052"
17/1/2023 16:26:21.28555	"152,300,844"	"152,676,149"	"153,025,185"	"153,403,899"	"153,848,959"	"154,650,985"	"155,023,615"	"155,423,986"	"155,803,982"
17/1/2023 16:26:21.78555	"152,300,850"	"152,676,294"	"153,024,938"	"153,403,899"	"153,848,910"	"154,650,948"	"155,023,718"	"155,424,142"	"155,804,072"
17/1/2023 16:26:22.28555	"152,300,831"	"152,676,210"	"153,025,002"	"153,403,899"	"153,848,917"	"154,651,070"	"155,023,684"	"155,424,099"	"155,804,076"
17/1/2023 16:26:22.78555	"152,300,787"	"152,676,151"	"153,025,141"	"153,403,899"	"153,848,445"	"154,650,998"	"155,023,664"	"155,423,921"	"155,804,067"
17/1/2023 16:26:23.28555	"152,300,841"	"152,676,227"	"153,024,883"	"153,403,899"	"153,848,763"	"154,651,036"	"155,023,697"	"155,424,011"	"155,803,985"
17/1/2023 16:26:23.78555	"152,300,831"	"152,676,220"	"153,025,108"	"153,403,899"	"153,848,746"	"154,651,039"	"155,023,746"	"155,424,069"	"155,804,088"
17/1/2023 16:26:24.28555	"152,300,682"	"152,676,010"	"153,024,796"	"153,403,899"	"153,848,503"	"154,650,498"	"155,023,135"	"155,423,409"	"155,803,378"
17/1/2023 16:26:24.78555	"152,300,685"	"152,676,022"	"153,024,990"	"153,403,899"	"153,848,897"	"154,650,833"	"155,023,542"	"155,423,914"	"155,803,772"
17/1/2023 16:26:25.28555	"152,285,249"	"152,660,478"	"153,008,896"	"153,403,899"	"153,847,603"	"154,623,503"	"154,990,750"	"155,381,962"	"155,752,061"
17/1/2023 16:26:25.78555	"152,279,898"	"152,650,599"	"152,991,457"	"153,363,279"	"153,787,844"	"154,590,919"	"154,990,750"	"155,388,131"	"155,780,164"
17/1/2023 16:26:26.28555	"152,253,897"	"152,636,203"	"152,989,290"	"153,377,610"	"153,817,564"	"154,633,326"	"155,011,739"	"155,418,310"	"155,805,940"
17/1/2023 16:26:26.78555	"152,282,592"	"152,657,063"	"153,008,928"	"153,377,610"	"153,836,222"	"154,639,365"	"155,011,791"	"155,416,745"	"155,803,467"
17/1/2023 16:26:27.28555	"152,277,917"	"152,638,270"	"152,981,318"	"153,365,402"	"153,806,552"	"154,620,325"	"155,011,791"	"155,405,594"	"155,792,244"
17/1/2023 16:26:27.78555	"152,305,438"	"152,669,101"	"153,008,701"	"153,383,662"	"153,819,079"	"154,620,043"	"154,994,739"	"155,399,136"	"155,786,845"
17/1/2023 16:26:28.28555	"152,315,425"	"152,677,889"	"153,015,994"	"153,388,666"	"153,819,798"	"154,616,014"	"154,990,230"	"155,399,173"	"155,789,524"
17/1/2023 16:26:28.78555	"152,303,546"	"152,667,905"	"153,008,103"	"153,385,517"	"153,826,468"	"154,634,672"	"155,010,103"	"155,417,251"	"155,803,482"
17/1/2023 16:26:29.28555	"152,296,159"	"152,665,525"	"153,012,179"	"153,395,294"	"153,838,177"	"154,641,616"	"155,016,831"	"155,419,564"	"155,802,600"
17/1/2023 16:26:29.78555	"152,315,382"	"152,696,595"	"153,053,326"	"153,441,565"	"153,874,569"	"154,648,181"	"155,012,840"	"155,406,687"	"155,785,311"
17/1/2023 16:26:30.28555	"152,316,963"	"152,700,644"	"153,050,246"	"153,441,565"	"153,878,062"	"154,658,462"	"155,012,840"	"155,408,243"	"155,781,670"
